Starting run_simulation!(), time is 2026-05-11 08:46:59
Phase 2 flatness check: H(N) min/mean = 40.0 %, total iters: 11500000000 min: 9516916 2026-05-11 13:39:02
Phase 2 flatness check: H(N) min/mean = 47.0 %, total iters: 12000000000 min: 11695764 2026-05-11 13:52:14
Phase 2 flatness check: H(N) min/mean = 45.0 %, total iters: 12500000000 min: 11695764 2026-05-11 14:02:43
Phase 2 flatness check: H(N) min/mean = 43.0 %, total iters: 13000000000 min: 11695764 2026-05-11 14:12:49
Phase 2 flatness check: H(N) min/mean = 41.0 %, total iters: 13500000000 min: 11695764 2026-05-11 14:23:22
Phase 2 flatness check: H(N) min/mean = 44.0 %, total iters: 14000000000 min: 13023103 2026-05-11 14:35:36
Phase 2 flatness check: H(N) min/mean = 42.0 %, total iters: 14500000000 min: 13023103 2026-05-11 14:46:05
Phase 2 flatness check: H(N) min/mean = 41.0 %, total iters: 15000000000 min: 13130023 2026-05-11 14:58:23
Phase 2 flatness check: H(N) min/mean = 44.0 %, total iters: 15500000000 min: 14347403 2026-05-11 15:10:27
Phase 2 flatness check: H(N) min/mean = 44.0 %, total iters: 16000000000 min: 14808900 2026-05-11 15:24:08
Phase 2 flatness check: H(N) min/mean = 45.0 %, total iters: 16500000000 min: 15669148 2026-05-11 15:38:57
Phase 2 flatness check: H(N) min/mean = 44.0 %, total iters: 17000000000 min: 15754063 2026-05-11 15:52:00
Phase 2 flatness check: H(N) min/mean = 43.0 %, total iters: 17500000000 min: 16043739 2026-05-11 16:05:13
Phase 2 flatness check: H(N) min/mean = 42.0 %, total iters: 18000000000 min: 16043739 2026-05-11 16:16:19
Phase 2 flatness check: H(N) min/mean = 46.0 %, total iters: 18500000000 min: 18172723 2026-05-11 16:31:34
Phase 2 flatness check: H(N) min/mean = 52.0 %, total iters: 19000000000 min: 21004839 2026-05-11 16:47:09
Phase 2 flatness check: H(N) min/mean = 51.0 %, total iters: 19500000000 min: 21122670 2026-05-11 16:59:50
Phase 2 flatness check: H(N) min/mean = 52.0 %, total iters: 20000000000 min: 22299590 2026-05-11 17:13:54
Phase 2 flatness check: H(N) min/mean = 53.0 %, total iters: 20500000000 min: 23280689 2026-05-11 17:29:20
Phase 2 flatness check: H(N) min/mean = 55.0 %, total iters: 21000000000 min: 24814047 2026-05-11 17:43:02
Phase 2 flatness check: H(N) min/mean = 64.0 %, total iters: 21500000000 min: 29549017 2026-05-11 17:59:11
Phase 2 flatness check: H(N) min/mean = 62.0 %, total iters: 22000000000 min: 29549017 2026-05-11 18:10:01
Phase 2 flatness check: H(N) min/mean = 63.0 %, total iters: 22500000000 min: 30526352 2026-05-11 18:24:16
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 23000000000 min: 34045033 2026-05-11 18:39:24
Phase 2 flatness check: H(N) min/mean = 68.0 %, total iters: 23500000000 min: 34662747 2026-05-11 18:51:10
Phase 2 flatness check: H(N) min/mean = 67.0 %, total iters: 24000000000 min: 34849648 2026-05-11 19:01:56
Phase 2 flatness check: H(N) min/mean = 66.0 %, total iters: 24500000000 min: 34849648 2026-05-11 19:14:04
Phase 2 flatness check: H(N) min/mean = 69.0 %, total iters: 25000000000 min: 36972363 2026-05-11 19:26:59
Phase 2 flatness check: H(N) min/mean = 67.0 %, total iters: 25500000000 min: 36972363 2026-05-11 19:38:42
Phase 2 flatness check: H(N) min/mean = 66.0 %, total iters: 26000000000 min: 37285448 2026-05-11 19:51:24
Phase 2 flatness check: H(N) min/mean = 65.0 %, total iters: 26500000000 min: 37335021 2026-05-11 20:02:58
Phase 2 flatness check: H(N) min/mean = 66.0 %, total iters: 27000000000 min: 38266719 2026-05-11 20:17:12
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 27500000000 min: 42614309 2026-05-11 20:34:18
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 28000000000 min: 43920735 2026-05-11 20:47:10
Phase 2 flatness check: H(N) min/mean = 72.0 %, total iters: 28500000000 min: 44663542 2026-05-11 20:59:39
Phase 2 flatness check: H(N) min/mean = 75.0 %, total iters: 29000000000 min: 47298532 2026-05-11 21:14:46
Phase 2 flatness check: H(N) min/mean = 77.0 %, total iters: 29500000000 min: 49255521 2026-05-11 21:28:57
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 30000000000 min: 49255521 2026-05-11 21:41:59
Phase 2 flatness check: H(N) min/mean = 78.0 %, total iters: 30500000000 min: 51304091 2026-05-11 21:59:32
Phase 2 flatness check: H(N) min/mean = 78.0 %, total iters: 31000000000 min: 52640663 2026-05-11 22:12:52
Phase 2 flatness check: H(N) min/mean = 78.0 %, total iters: 31500000000 min: 53572502 2026-05-11 22:26:49
Phase 2 flatness check: H(N) min/mean = 79.0 %, total iters: 32000000000 min: 54788401 2026-05-11 22:42:11
Phase 2 flatness check: H(N) min/mean = 78.0 %, total iters: 32500000000 min: 55001522 2026-05-11 22:55:51
Phase 2 flatness check: H(N) min/mean = 77.0 %, total iters: 33000000000 min: 55001522 2026-05-11 23:06:25
Phase 2 flatness check: H(N) min/mean = 76.0 %, total iters: 33500000000 min: 55290115 2026-05-11 23:19:14
Phase 2 flatness check: H(N) min/mean = 78.0 %, total iters: 34000000000 min: 57642221 2026-05-11 23:34:54
Flatness criterion reached in phase 2 after 34391000000 total iterations 2026-05-11 23:46:08
H(N) min/mean = 80.0 %
H(N) max = 83400890
